id,title,url,artist_id
61,Can I Get A…,https://genius.com/Jay-z-can-i-get-a-lyrics,183
23936,I’m Real (Murder Remix),https://genius.com/Jennifer-lopez-im-real-murder-remix-lyrics,183
19715,What’s Luv?,https://genius.com/Fat-joe-whats-luv-lyrics,183
23984,Put It On Me,https://genius.com/Ja-rule-put-it-on-me-lyrics,183
23929,Always On Time,https://genius.com/Ja-rule-always-on-time-lyrics,183
23989,Mesmerize,https://genius.com/Ja-rule-mesmerize-lyrics,183
911174,Old Thing Back,https://genius.com/Matoma-and-the-notorious-big-old-thing-back-lyrics,183
5123,New York,https://genius.com/Ja-rule-new-york-lyrics,183
2713,Loose Change (50 Cent & Eminem Diss),https://genius.com/Ja-rule-loose-change-50-cent-and-eminem-diss-lyrics,183
538577,Want That Old Thing Back,https://genius.com/The-notorious-big-want-that-old-thing-back-lyrics,183
706,It’s Okay (One Blood) Remix,https://genius.com/The-game-its-okay-one-blood-remix-lyrics,183
23973,Wonderful,https://genius.com/Ja-rule-wonderful-lyrics,183
38978,Ain’t It Funny (Murder Remix),https://genius.com/Jennifer-lopez-aint-it-funny-murder-remix-lyrics,183
23931,Down Ass Bitch,https://genius.com/Ja-rule-down-ass-bitch-lyrics,183
23932,Livin’ It Up,https://genius.com/Ja-rule-livin-it-up-lyrics,183
38979,Down 4 U,https://genius.com/Murder-inc-records-down-4-u-lyrics,183
23992,Thug Lovin’,https://genius.com/Ja-rule-thug-lovin-lyrics,183
40241,Mafia Music (Remix) (50 Cent Diss),https://genius.com/Rick-ross-mafia-music-remix-50-cent-diss-lyrics,183
23949,Put It On Me Remix,https://genius.com/Ja-rule-put-it-on-me-remix-lyrics,183
32725,Rainy Dayz,https://genius.com/Mary-j-blige-rainy-dayz-lyrics,183
23970,Between Me And You,https://genius.com/Ja-rule-between-me-and-you-lyrics,183
23917,Clap Back,https://genius.com/Ja-rule-clap-back-lyrics,183
24003,It’s Murda,https://genius.com/Ja-rule-its-murda-lyrics,183
2899283,Helpless,https://genius.com/Ashanti-helpless-lyrics,183
23956,Caught Up,https://genius.com/Ja-rule-caught-up-lyrics,183
23938,So Much Pain,https://genius.com/Ja-rule-so-much-pain-lyrics,183
31725,Grand Finale,https://genius.com/Dmx-ja-rule-method-man-and-nas-grand-finale-lyrics,183
20899,Time To Build,https://genius.com/Mic-geronimo-time-to-build-lyrics,183
23976,I Cry,https://genius.com/Ja-rule-i-cry-lyrics,183
23990,The Pledge Remix,https://genius.com/Murder-inc-records-the-pledge-remix-lyrics,183
24501,Murdergram,https://genius.com/Jay-z-murdergram-lyrics,183
23994,Murder Reigns,https://genius.com/Ja-rule-murder-reigns-lyrics,183
4994,4 Seasons,https://genius.com/Method-man-and-redman-4-seasons-lyrics,183
4600,Holla Holla,https://genius.com/Ja-rule-holla-holla-lyrics,183
23969,What’s My Name,https://genius.com/Ja-rule-whats-my-name-lyrics,183
16981,My Mind Right,https://genius.com/Memphis-bleek-my-mind-right-lyrics,183
23928,Uh-Ohhh!,https://genius.com/Ja-rule-uh-ohhh-lyrics,183
32494,Leaving (Always on Time Part II),https://genius.com/Ashanti-leaving-always-on-time-part-ii-lyrics,183
23946,Pain Is Love,https://genius.com/Ja-rule-pain-is-love-lyrics,183
32432,If We,https://genius.com/Mariah-carey-if-we-lyrics,183
23935,Never Again,https://genius.com/Ja-rule-never-again-lyrics,183
32242,You Are Everything (Remix),https://genius.com/Dru-hill-you-are-everything-remix-lyrics,183
23944,Fuck You,https://genius.com/Ja-rule-fuck-you-lyrics,183
1845888,Ain’t It Funny (Murder Remix),https://genius.com/Ja-rule-aint-it-funny-murder-remix-lyrics,183
29023,Back Where I Belong,https://genius.com/Ll-cool-j-back-where-i-belong-lyrics,183
23993,Daddy’s Little Baby,https://genius.com/Ja-rule-daddys-little-baby-lyrics,183
23937,Smokin And Ridin,https://genius.com/Ja-rule-smokin-and-ridin-lyrics,183
17006,Gangsta Shit,https://genius.com/Dj-clue-gangsta-shit-lyrics,183
23981,Furious,https://genius.com/Ja-rule-furious-lyrics,183
23926,The Crown,https://genius.com/Ja-rule-the-crown-lyrics,183
49692,Real Life Fantasy,https://genius.com/Ja-rule-real-life-fantasy-lyrics,183
23922,Things Gon’ Change/2 Punk Ass Quarters (Skit),https://genius.com/Ja-rule-things-gon-change-2-punk-ass-quarters-skit-lyrics,183
24008,Race Against Time,https://genius.com/Ja-rule-race-against-time-lyrics,183
23919,Blood In My Eye,https://genius.com/Ja-rule-blood-in-my-eye-lyrics,183
23947,Life Ain’t a Game,https://genius.com/Ja-rule-life-aint-a-game-lyrics,183
23962,The Manual,https://genius.com/Ja-rule-the-manual-lyrics,183
19560,Ride For This,https://genius.com/Fabolous-ride-for-this-lyrics,183
34361,We Don’t Give A Fuck,https://genius.com/Murder-inc-records-we-dont-give-a-fuck-lyrics,183
23955,Always On Time (Remix),https://genius.com/Ja-rule-always-on-time-remix-lyrics,183
23977,Intro,https://genius.com/Ja-rule-intro-lyrics,183
67882,Pray 4 The Day,https://genius.com/Ja-rule-pray-4-the-day-lyrics,183
345467,New York,https://genius.com/Dj-khaled-new-york-lyrics,183
23927,It’s Murda (Freestyle),https://genius.com/Ja-rule-its-murda-freestyle-lyrics,183
33014,Wonderful (Remix),https://genius.com/Ashanti-wonderful-remix-lyrics,183
32711,Race Against Time Part 2,https://genius.com/Tank-race-against-time-part-2-lyrics,183
23967,Where I’m From,https://genius.com/Ja-rule-where-im-from-lyrics,183
20903,Usual Suspects,https://genius.com/Mic-geronimo-usual-suspects-lyrics,183
23978,6 Feet Underground,https://genius.com/Ja-rule-6-feet-underground-lyrics,183
32309,Girlfriend/Boyfriend,https://genius.com/Blackstreet-girlfriend-boyfriend-lyrics,183
23930,Dial M For Murder,https://genius.com/Ja-rule-dial-m-for-murder-lyrics,183
32713,Rain On Me (Remix),https://genius.com/Ashanti-rain-on-me-remix-lyrics,183
23975,Love Me, Hate Me,https://genius.com/Ja-rule-love-me-hate-me-lyrics,183
202267,She Tried (Remix),https://genius.com/Nore-she-tried-remix-lyrics,183
23963,R.U.L.E.,https://genius.com/Ja-rule-rule-lyrics,183
34350,Holla Holla (Remix),https://genius.com/Ja-rule-holla-holla-remix-lyrics,183
34375,We Murderers Baby,https://genius.com/Vita-we-murderers-baby-lyrics,183
24005,Murda 4 Life,https://genius.com/Ja-rule-murda-4-life-lyrics,183
23972,Extasy,https://genius.com/Ja-rule-extasy-lyrics,183
24015,We Here Now,https://genius.com/Ja-rule-we-here-now-lyrics,183
23924,The Wrap (Freestyle),https://genius.com/Ja-rule-the-wrap-freestyle-lyrics,183
413403,If It’s On It’s On,https://genius.com/Murder-inc-if-its-on-its-on-lyrics,183
4654,So Hot (50 Cent Diss),https://genius.com/Ja-rule-so-hot-50-cent-diss-lyrics,183
23920,Niggas & Bitches,https://genius.com/Ja-rule-niggas-and-bitches-lyrics,183
23968,Passion,https://genius.com/Ja-rule-passion-lyrics,183
23953,Free,https://genius.com/Ja-rule-free-lyrics,183
32937,Damn (Should’ve Treated U Right),https://genius.com/So-plush-damn-shouldve-treated-u-right-lyrics,183
23934,Lost Little Girl,https://genius.com/Ja-rule-lost-little-girl-lyrics,183
23940,X,https://genius.com/Ja-rule-x-lyrics,183
23950,Story To Tell (Venni Vetti Vecci Version),https://genius.com/Ja-rule-story-to-tell-venni-vetti-vecci-version-lyrics,183
24010,Kill ’Em All,https://genius.com/Ja-rule-kill-em-all-lyrics,183
24007,Suicide Freestyle,https://genius.com/Ja-rule-suicide-freestyle-lyrics,183
835121,Body,https://genius.com/Ja-rule-body-lyrics,183
32057,Been Around the World,https://genius.com/R-kelly-been-around-the-world-lyrics,183
23988,Pop Niggas,https://genius.com/Ja-rule-pop-niggas-lyrics,183
220626,Fresh Out Da Pen,https://genius.com/Ja-rule-fresh-out-da-pen-lyrics,183
23933,The Life,https://genius.com/Ja-rule-the-life-lyrics,183
34359,How Many Wanna,https://genius.com/Murder-inc-records-how-many-wanna-lyrics,183
23979,One Of Us,https://genius.com/Ja-rule-one-of-us-lyrics,183
23964,Life Goes On,https://genius.com/Ja-rule-life-goes-on-lyrics,183
67052,Intro (Fuck Fame),https://genius.com/Ja-rule-intro-fuck-fame-lyrics,183
1409850,I’ll Fuck U Girl (Skit),https://genius.com/Ja-rule-ill-fuck-u-girl-skit-lyrics,183
78452,Superstar,https://genius.com/Ja-rule-superstar-lyrics,183
23939,The Inc.,https://genius.com/Ja-rule-the-inc-lyrics,183
62395,Spun A Web,https://genius.com/Ja-rule-spun-a-web-lyrics,183
307378,We Did It Again,https://genius.com/Swizz-beatz-we-did-it-again-lyrics,183
34356,If You Were My Bitch,https://genius.com/Murder-inc-records-if-you-were-my-bitch-lyrics,183
23991,Murder Me,https://genius.com/Ja-rule-murder-me-lyrics,183
4653,Connected,https://genius.com/Ja-rule-connected-lyrics,183
2172121,Guess Who Shot Ya (50 Cent Diss),https://genius.com/Ja-rule-guess-who-shot-ya-50-cent-diss-lyrics,183
24001,World’s Most Dangerous,https://genius.com/Ja-rule-worlds-most-dangerous-lyrics,183
78459,Drown,https://genius.com/Ja-rule-drown-lyrics,183
2924593,#Ham4Ham: The Hamilton Mixtape Performance,https://genius.com/Black-thought-ham4ham-the-hamilton-mixtape-performance-lyrics,183
23923,Race Against Time II,https://genius.com/Ja-rule-race-against-time-ii-lyrics,183
24006,Nigguz Theme,https://genius.com/Ja-rule-nigguz-theme-lyrics,183
23986,Last Temptation,https://genius.com/Ja-rule-last-temptation-lyrics,183
5373,Judas,https://genius.com/Ja-rule-judas-lyrics,183
23971,Never Thought,https://genius.com/Ja-rule-never-thought-lyrics,183
32511,Good Life (Remix),https://genius.com/Faith-evans-good-life-remix-lyrics,183
24002,Let’s Ride,https://genius.com/Ja-rule-lets-ride-lyrics,183
23961,Last of the Mohicans,https://genius.com/Ja-rule-last-of-the-mohicans-lyrics,183
7699167,Bitch Please III (Remix),https://genius.com/Eminem-bitch-please-iii-remix-lyrics,183
23985,It’s Your Life,https://genius.com/Ja-rule-its-your-life-lyrics,183
23959,Gun Talk,https://genius.com/Ja-rule-gun-talk-lyrics,183
4652,Shit Gets Ugly,https://genius.com/Murder-inc-records-shit-gets-ugly-lyrics,183
